courseid,coursename
20861,course-v1:TsinghuaX+20440333X+sp
20862,course-v1:zhongrongxin+fk011+2016_7
20863,course-v1:HIT+CS101+2015_T2
20864,course-v1:DGUT_CS+CS002+2016_T2
20865,course-v1:TsinghuaX+00612642X_p5+sp
20866,course-v1:TsinghuaX+guangxi00510133X+2017_T1
20867,course-v1:Wharton+StrategyX+1T2017
20868,course-v1:KironX+FHLCNx+2T2017
20869,course-v1:NEU+CS101+2016_T2
20870,course-v1:yunnan_bsxy+ks_7+2017_T1
20871,USTC/MOOC001/2014_T2
20872,course-v1:GKDJXJY+PEC001+2015_T2
20873,course-v1:TsinghuaX+20220214x+1T2017
20874,course-v1:bnugraduate_TsinghuaX+80511503X+2016_T2
20875,course-v1:SDUx+sd010201402+sp
20876,course-v1:TsinghuaX+SYJDS001+2015_T2
20877,course-v1:zhongrongxin+fx019+2016_7
20878,course-v1:McGillX+Body101x+1T2017
20879,course-v1:TsinghuaX+dbcj_40510293X+2017_T1
20880,course-v1:dongguan+gaozhong59+20161223
20881,course-v1:ycit+30700313+2016_T1
20882,course-v1:HBCM+80000901_2015X+2015_T2
20883,course-v1:NJUST+NJUST001+sp
20884,course-v1:TsinghuaX+01030132X_p1+sp
20885,course-v1:UPValenciaX+FFI101.1x+2T2017
20886,course-v1:xjtu+CS1001+2015_T2
20887,course-v1:DelftX+NUCLEAR01x+1T2017
20888,course-v1:Microsoft+DEV279x+2T2017
20889,course-v1:UPValenciaX+TGV201x.1+2T2017
20890,course-v1:fxzxIT+CS1002+2015-11
20891,course-v1:FUDANx+ECON130080+2017_T2
20892,course-v1:TsinghuaX+80515341X+2017_T1
20893,course-v1:XJTUSPOC+COMP200153+2016_T2
20894,course-v1:newcloud+test1+2017_T1
20895,course-v1:CPVS+CPVS_SKCC001+2017_T2
20896,course-v1:TsinghuaX+10421084X+2016_T2
20897,course-v1:UBCx+CW1.1x+3T2017
20898,course-v1:bdschool+60240013+2015_T2
20899,course-v1:yunnan_SEU+00690803+2016_T2
20900,TsinghuaX/01030132X_2015X/2015_T2
20901,course-v1:CQU+TSJYSSG00011+2017_T1
20902,course-v1:TsinghuaX+MOOC101_2015+2015_T1
20903,course-v1:dongguan+zhongshen015+20161223
20904,course-v1:yunnan_TsinghuaX+THU201607+2016_T2
20905,SEMS/LIKE150505/2015_06
20906,course-v1:CornellX+GMO101x+T12017
20907,course-v1:LouvainX+Louv13x+1T2017
20908,course-v1:TsinghuaX+10800163X+sp
20909,course-v1:lzufe_TsinghuaX+00720091X+2016_T0
20910,course-v1:GalileoX+CAAD004X+2T2017
20911,course-v1:JLUx+0000045603+sp
20912,TsinghuaX/10421084_2X/2014_T2
20913,course-v1:RiceX+AdvENVSCI_1x+2015_T2
20914,course-v1:TsinghuaX+10421075X+2016-T2
20915,course-v1:ZUELX+B0800280+2017_T2
20916,course-v1:hubeiuniversityofeconomics+ZB1906+2016_T1
20917,course-v1:CIE+THU00005X+2015_T2
20918,course-v1:HEBNU+2017011901X+2017_T1
20919,course-v1:MITx+18.01.3x+2T2018
20920,course-v1:guangxi_TsinghuaX+80511503X_1+2016_T2
20921,course-v1:365dx+034+2017_T1
20922,course-v1:TsinghuaX+01030132X+2015_T3
20923,course-v1:TsinghuaX+AP000001X+2016_T0
20924,course-v1:UTAustinX+UT.RTBN.12.01x+3T2017
20925,course-v1:dongguan+gaozhong57+20161223
20926,course-v1:TsinghuaX+00690212X-2_p2+sp
20927,course-v1:UQx+LGDM3x+1T2017
20928,course-v1:dongguan+gaozhong23+20161223
20929,course-v1:ACCA+FA1-MA1.X+3T2017
20930,course-v1:ETHx+ETHx-FC-03x+1T2017
20931,course-v1:TsinghuaX+70120073X+_1
20932,course-v1:hainu+cs101+2015-T1
20933,TsinghuaX/THUSEM001/_
20934,course-v1:BabsonX+BPET.ETAx+1T2017_2
20935,course-v1:HUST+603+sp
20936,course-v1:SCUT+171107+2017-T1
20937,course-v1:IDBx+IDB13.1x+3T2016
20938,course-v1:TsinghuaX+40510293X+2017_T1
20939,course-v1:testvpc+101X+2016_T2
20940,course-v1:ThtfSEM+THTF_4_05+2015_7
20941,course-v1:dongguan+zhongshen013+20161223
20942,TsinghuaX/70120073X/_
20943,course-v1:DelftX+UrbanismX+1T2017
20944,course-v1:TYUST+00740043_2X+2015_T2
20945,course-v1:TsinghuaX+THU201602+2016_2017
20946,course-v1:guangxi_TsinghuaX+10421094X_2015_2_2+2016_T2
20947,course-v1:xtkfq+30700313_2015X+2015_T2
20948,course-v1:TsinghuaX+80512073_tv+2015_T2_GS
20949,course-v1:Tsinghua_nwnu+MOOC101_2015_2+2016_T2
20950,course-v1:TCU+tzucnmsz+2017_T2
20951,course-v1:xjtu+MLMD100514+2017_T1
20952,course-v1:CPVS+cpvs_homework-jinrong+20170118
20953,course-v1:ImperialBusinessX+ICBS001+3T2016
20954,course-v1:Microsoft+DAT206x+2T2017
20955,course-v1:SCUT+S0813093+sp
20956,course-v1:TsinghuaX+CS102+_
20957,course-v1:dongguan+gaozhong55+20161223
20958,course-v1:lzufe+00701032X+2016_T2
20959,NTHU/MOOC_02_002/2015_T1
20960,course-v1:GalileoX+CAAD003X+3T2017
20961,course-v1:SDJTU+240139+2016_T1
20962,course-v1:lzufe_TsinghuaX+00612642X+2016_T1
20963,course-v1:TYUST+10610204_2015X+2015_T2
20964,course-v1:Wharton+DigitalMarketing1.1x+2T2017
20965,course-v1:DelftX+IDEMC.3x+2T2017
20966,course-v1:Microsoft+DAT206x+6T2016
20967,course-v1:TsinghuaX+30600053y+2017_T2
20968,course-v1:W3Cx+HTML5.1x+3T2016
20969,course-v1:gxun+80512073_2015X+2015_T2
20970,TsinghuaX/80512073X/_
20971,course-v1:AdelaideX+Wine101x+2017_T2
20972,course-v1:TsinghuaX+40130653X+2016_2017
20973,course-v1:365DX+10610204_2015X+2015_T2
20974,course-v1:FUDANx+ECON1300812+2016_T2
20975,course-v1:pec+20220214X+2017_T11
20976,course-v1:zhongrongxin+fx017+2016_7
20977,course-v1:FudanX+ECON13000701+2017_T1
20978,course-v1:JLU+291403+161711
20979,course-v1:SWUST+143990410+2015_T1
20980,course-v1:TsinghuaX+30240243X+2016_2017
20981,course-v1:nuctech_TsinghuaX+60250131X+2016_T1
20982,TsinghuaX/30700313X/_
20983,course-v1:FudanX+ECON13000701+2017_T2
20984,course-v1:TsinghuaX+20740102-1+2017_T1_2
20985,course-v1:glut_TsinghuaX+30806872X+2016_T2
20986,course-v1:yunnan_bsxy+ks_5+2017_T1
20987,course-v1:CQDD+01030132X+2015_T2
20988,course-v1:KyotoUx+005x+1T2017
20989,course-v1:PEC+20220214X_+2015_T2
20990,course-v1:TsinghuaX+00691153X+T1_1
20991,course-v1:Wharton+SellingIdeas101x+3T2016
20992,course-v1:pec+20220214X+2017_T14
20993,TsinghuaX/00690092X/2015_T1
20994,course-v1:DavidsonNext+Mac_APfull+2T2016
20995,course-v1:NSU_TsinghuaX+THU00001X+2016_T2
20996,course-v1:TsinghuaX+00740043X_tv+2015_T1
20997,course-v1:dongguan+zhiye094+20161223
20998,course-v1:yunnan_TsinghuaX+30230931X+2016_T2
20999,course-v1:CQU+TSJYHG00012+2017_T1
21000,course-v1:SEU+00690803+2017-T1
21001,course-v1:IDBx+IDB6x+T22017
21002,course-v1:PekingX+01718330X+2015_T2
21003,course-v1:TsinghuaX+70150023X+_2015_T2_
21004,course-v1:TsinghuaX+qhu10430484X1+2017_T1
21005,course-v1:dongguan+zhiye078+20161223
21006,course-v1:zhongrongxin+fk003+2016_7
21007,TsinghuaX/30700313_2014X/2014_T2
21008,course-v1:HBUE+ZB1609+2015_T2
21009,course-v1:PurdueX+MSE550x+3T2017
21010,course-v1:TsinghuaX+MOOC101+2017_TS
21011,course-v1:lzufe_JLU+gx01640603_103138_1+2016_T1
21012,course-v1:MITx+14.100x+3T2016
21013,course-v1:TsinghuaX+2070251+2017_T1
21014,course-v1:UTHealthSPHx+IMAGINE99x+2T2017
21015,course-v1:dongguan+zhiye010+20161223
21016,course-v1:CIE+60510162X+2015_T2
21017,course-v1:HBCM+00510888X+2015_T2
21018,course-v1:PennX+UCI1x+3T2016
21019,course-v1:UQx+Teams101x+1T2017
21020,course-v1:chinanecc+NP002+1
21021,course-v1:BuuX+10610193X+2015_T2
21022,course-v1:HKPolyUx+ISE101x+1T2017
21023,course-v1:Microsoft+DAT223.2x+2T2017
21024,course-v1:TsinghuaX+80000901_tv+2015_T1
21025,course-v1:ZK+06087+J
21026,course-v1:TsinghuaX+TSINGHUA102_tv+_
21027,course-v1:liaoningX+LNA20150000077+01
21028,course-v1:yunnan_TsinghuaX+10430484X+2016_T2
21029,course-v1:DelftX+MathMod1x+2T2017
21030,course-v1:NU+14051301+sp
21031,course-v1:TsinghuaX+30670043X+2017_T2
21032,course-v1:UPValenciaX+BMD101x+2T2017
21033,course-v1:sanxiauX+10430494X+2016_T1
21034,TsinghuaX/80511503X/2015_T2
21035,course-v1:TsinghuaX+00740113X1+2017_T1
21036,course-v1:ZUELX+B0601353+2017_T1
21037,course-v1:CQU+TSJYSSG00025+2017_T1
21038,course-v1:JaverianaX+ApnTra.1602x.05+2T2017
21039,course-v1:TsinghuaX+30600064x+2015_T2
21040,course-v1:UPValenciaX+DC201x+1T2017
21041,course-v1:scau+20150001+2017_T1
21042,TsinghuaX/00690242_1X/_
21043,course-v1:CIE+FP2015+_
21044,course-v1:TsinghuaX+10430484X_2015_2+2017_T2
21045,course-v1:ZK+04751+J
21046,course-v1:hebei_CIE+JD2016+2017_T1
21047,TsinghuaX/10610204_2015X/2015_T1
21048,course-v1:SCUT+jzzt+2017_03
21049,course-v1:TsinghuaX+10610204X_2015+2015_T2
21050,course-v1:W3Cx+CSS.0x+1T2017
21051,course-v1:myvtc12753+00690242X+2015_T2
21052,course-v1:CQU+ceshi0607+2016_T2
21053,course-v1:MITx+CTL.SC4x+3T2017
21054,course-v1:UPValenciaX+ISC101.2x+1T2017
21055,course-v1:liaoningX+LNA20150000019_01+02
21056,course-v1:yunnan_TsinghuaX+10430494X_2015_2+2016_T2
21057,course-v1:BUx+GlobalHealthX+1T2017
21058,course-v1:NotreDameX+DS101x+1T2017
21059,course-v1:TsinghuaX+guangxi64100033X+2017_T1
21060,JXUFE/LX01/042
21061,course-v1:BeijingDigitalSchool+2015HHSYGZ+2016_03
21062,course-v1:Microsoft+DEV218x+3T2016
21063,course-v1:TsinghuaX+THU201605X+2017_T1
21064,course-v1:ycxy+vb01+2016_T2
21065,TsinghuaX/00612642_2015WV/2015_winter_vacation
21066,course-v1:CPVS+CPVS-homework_shuziyingxiang+20170118
21067,course-v1:NewcastleX+NHI101x+3T2016
21068,course-v1:TsinghuaX-wut+10610204X+2015_T2
21069,course-v1:XJTUSPOC+LUNYU00001+2016_T1
21070,course-v1:BerkeleyX+CS169_1x+2017_T2
21071,course-v1:McGillX+ATOC185x+2017_T2
21072,course-v1:TsinghuaX+10800032X+sp
21073,course-v1:ce+ce+ce
21074,course-v1:uoh_TsinghuaX+uoh_UST+2016_T1
21075,course-v1:NYIF+PFPPP1.PC4x+1T2017
21076,course-v1:TsinghuaX+00670122X+2016-T2
21077,course-v1:TsinghuaX+40050455X+2015_T2
21078,course-v1:sanxiauX+80000901+2016-T2
21079,course-v1:BUx+SpanishX+1T2017
21080,course-v1:JLU+310303+151611
21081,course-v1:UCSanDiegoX+CSE190x+3T2017
21082,course-v1:zhongrongxin+fw016+2016_7
21083,TsinghuaX/10421084_2015X/2015_T1
21084,course-v1:CQDD+00612642_2015X+2015_T2
21085,course-v1:JLU+420005+151611
21086,course-v1:TsinghuaX+81020142X+2016_T2
21087,course-v1:VPC+00720091X+2016_T1
21088,course-v1:jdsgy+jdsgy+201701
21089,course-v1:sdjtu+040482B+2016-17-2
21090,course-v1:SJU+2017011101X+2017_T1
21091,course-v1:TsinghuaX+34000888X_p2+sp
21092,course-v1:UAMx+TxEtj201x+1T2017
21093,course-v1:BerkleeX+MB110x+3T2016
21094,course-v1:JLU+290306+151621
21095,course-v1:TsinghuaX+40670453X+2017_T2
21096,course-v1:myvtc+20220214X+2015_T2
21097,course-v1:CPVS+CPVS_homework-shipinyinianji+20170714
21098,course-v1:Microsoft+DAT204x+6T2016
21099,TestVpc/20220214X/2015_T1
21100,course-v1:HITx+13SC03100710_3x+2017_T1
21101,course-v1:TUMx+QPLS3x+1T2018
21102,TsinghuaX/80512073_2015WV/2015_winter_vacation
21103,course-v1:HBCM+10610204_2015X+2015_T2
21104,course-v1:JLU+410012+151611
21105,course-v1:Microsoft+INF214x+2T2017
21106,course-v1:TsinghuaX+MOOC101_2014+2014_T2_1
21107,course-v1:gkdjxjy_TsinghuaX+AP000003X+2016_T2
21108,TsinghuaX/THUSEM005/_
21109,course-v1:SmithsonianX+EDDesign1x+1T2017
21110,course-v1:TsinghuaX+60240013x+1T2017
21111,TsinghuaX/20350033X/2015_T2
21112,course-v1:HBCM+00690092X+2015_T2
21113,course-v1:TsinghuaX+10450012X+2017_T2
21114,course-v1:faxueyuan+002+2016_3
21115,course-v1:UBCx+SoftConst2x+3T2017
21116,course-v1:365dx+050+2017_T1
21117,course-v1:GKDJXJY+MXCX001+2015_T2
21118,course-v1:TsinghuaX+34000888X_p1+sp
21119,course-v1:TsinghuaX+10430484X+2016_T1
21120,course-v1:guangxi_CIE+CIE2016005+2016_T2
21121,course-v1:NJUST+NJUST2017001+2017_T1
21122,course-v1:HKUSTx+COMP107x+3T2016
21123,course-v1:TsinghuaX+64100033X+2016_2
21124,course-v1:UQx+Denial101x+1T2017
21125,course-v1:dongguan+zhiye089+20161223
21126,course-v1:yunnan_CAU+08110140+2016_T2
21127,course-v1:HITx+13SC03100710_1x+2017_T1
21128,course-v1:LiaoningX+LNA2017000001206+2017_T1
21129,course-v1:NewcastleX+SWL101x+1T2017
21130,course-v1:TsinghuaX+00690342X+2016_T2
21131,course-v1:XJTU+COMP400105+2016_T1
21132,course-v1:tjzd_MIT+15_390_2x+2016_T2
21133,course-v1:CIE+CIE2016006+sp
21134,course-v1:JNUX+jnu01023001X+2017_T2
21135,course-v1:SNUx+SNU044.088.2x+3T2016
21136,course-v1:TsinghuaX+70167012X+sp
21137,course-v1:TsinghuaX+00690212X-2+2017_T2
21138,course-v1:TsinghuaX+TSINGHUA107+2017_T2
21139,course-v1:UTAustinX+UT.7.11x+3T2016
21140,course-v1:dongguan+zhongshen021+20161223
21141,course-v1:TsinghuaX+80000901X_p1+sp
21142,course-v1:lzufe_TsinghuaX+THU00022X+2016_T1
21143,XJTUSPOC/COMP1023/2015_T2
21144,course-v1:CQU+TSJYSSG00010+2017_T1
21145,course-v1:Microsoft+DAT223.3x+2T2017
21146,course-v1:TsinghuaX+10610193X+_2015__T2
21147,course-v1:UTArlingtonX+EdTech101x+1T2017
21148,TsinghuaX/20440333X/_
21149,course-v1:Stanfordx+SciWrite+2017_T2
21150,course-v1:TsinghuaX+guangxi80000901_1X+2017_T1
21151,course-v1:zjgsu-TsinghuaX+20250064X_tv+2015_T2
21152,course-v1:BLCUX+3270503103+sp
21153,course-v1:JNUX+07009156X+2017_T1
21154,course-v1:TSINGHUA+10430494_2015X+2016_T2
21155,course-v1:zhongrongxin+fx001+2016_7
21156,course-v1:01030132X+lzufe+2016_T2
21157,course-v1:CIE+FM001+2015_T2
21158,course-v1:LinuxFoundationX+LFS103x+2T2017
21159,course-v1:TsinghuaX+10610204X+_T2
21160,course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
21161,TsinghuaX/30640014_2015X/2015_T1
21162,course-v1:IIMBx+IS110x+2T2017
21163,course-v1:NUDT+0811101+2017_T1
21164,course-v1:TsinghuaX+10450034_1X+2016_Winter
21165,course-v1:VPC+10610193X+2016_T1
21166,course-v1:zhongrongxin+cw001+2016_7
21167,course-v1:TsinghuaX+00691153X+2016_2017
21168,course-v1:TsinghuaX+70240183x+2016_2
21169,course-v1:ZK+00054+J
21170,course-v1:BIT+10610204_2015X+2015_T2
21171,course-v1:CQU+IPG01002-001+2017-T2
21172,course-v1:TecdeMonterreyX+LREE1ed1+2T2017
21173,course-v1:dongguan+gaozhong46+20161223
21174,USTC/20220214X/_
21175,course-v1:CQU+TSJYHG00006+2017_T1
21176,course-v1:MichiganX+PUBLIB601x+1T2017
21177,course-v1:TsinghuaX+00690212X-2+2016_T2
21178,course-v1:TsinghuaX_uestcedu+10610193X+2016
21179,course-v1:hnit_TsinghuaX+30240184_2X+2016_T2
21180,course-v1:BJUT+2140074001x+sp
21181,course-v1:TsinghuaX-yzu+10610204X+2015_T2
21182,course-v1:bttc_SDUx+131000110+2017_T1
21183,course-v1:yunnan_TsinghuaX+90640012X+2016_T2
21184,RiceX/AdvENVSCI_3x/_
21185,course-v1:BuuX+10610204_2015X+2015_T2
21186,course-v1:HubeiXUniversityXofXEconomics+ZB1608+2015_T2
21187,course-v1:swjtu+1251003215+2016-T1
21188,RiceX/AdvBIO_2x/_
21189,course-v1:ColumbiaX+BAMM.101x+2T2017
21190,course-v1:Microsoft+CLD208.3x+3T2017
21191,course-v1:TsinghuaX+80512073X+2015_T2_
21192,course-v1:CPVS+CPVS_homework-qx2016345+20170712
21193,course-v1:TsinghuaX+80000522X+2016_T2
21194,TsinghuaX/10800032X/_
21195,course-v1:BIT+PHY17017+2016_T1
21196,course-v1:GeorgetownX+GBEX-650-01x+3T2016
21197,course-v1:Microsoft+CLD209.2x+1T2017
21198,course-v1:Stanford+SciWrite+2016_T2
21199,course-v1:JaverianaX+HacPac.1602x.09+1T2017
21200,course-v1:SEU+00690803+2017_T2
21201,course-v1:TsinghuaX+AP000001X+sp
21202,course-v1:XJTUMOOC+C00201+2016_T1
21203,course-v1:hebei_TsinghuaX+01030132X+2016_T1
21204,course-v1:CQU+TSJYSSG00016+2017_T1
21205,course-v1:TsinghuaX+10620204X+sp
21206,course-v1:TsinghuaX+cau10610224X_15+2017_T1
21207,course-v1:yzu-TsinghuaX+20250064X_tv+2015_T2
21208,course-v1:ChongqingUniversity+CQUEDS20502+2016_T2
21209,course-v1:MITx+14.100x+2T2017
21210,course-v1:TsinghuaX+80240372X+1T2017
21211,course-v1:ZK+00603+J
21212,course-v1:jlmu_TsinghuaX+THU00001X+2016_T2
21213,course-v1:BerkeleyX+ColWri11.3x+1T2017
21214,course-v1:NU+14051301+_
21215,course-v1:TYUST+70120073_2015X+2015_T2
21216,course-v1:UC3Mx+HGA.1x+2T2017
21217,course-v1:dongguan+gaozhong11+20161223
21218,course-v1:CQU+TSJYIPG00012+2017_T1
21219,course-v1:HKUx+HKU06.1x+1T2017
21220,course-v1:TsinghuaX+80512073X+2016_T1
21221,course-v1:WageningenX+FFESx+1T2017
21222,course-v1:zhongrongxin+cw004+2016_7
21223,RiceX/AdvENVSCI_2x/_
21224,course-v1:ChalmersX+ChM003x+1T2017
21225,course-v1:JLU+410012+151621
21226,course-v1:TsinghuaX+lzu_00690092X+2017_T1
21227,course-v1:dongguan+gaozhong28+20161223
21228,course-v1:yunnan_SDUx+sd01020140+2016_T2
21229,course-v1:DelftX+MED01x+2T2017
21230,course-v1:SDJTU+280106A+2017-T1
21231,course-v1:TsinghuaX+10610193X_05+2017_T1
21232,course-v1:TsinghuaX+JWWCD001+sp
21233,course-v1:swjtu_TsinghuaX+10610193X+2016_T2
21234,course-v1:CIE+JD2016+sp
21235,course-v1:IEEEx+BioMed01x+3T2016
21236,course-v1:TsinghuaX+10610193X+_2015_T2_
21237,course-v1:TsinghuaX+cfxy34100325X+2017_T1
21238,Stanford/WomensHealth/2014_T1
21239,course-v1:CQU+TSJYSTG00003+2017_T1
21240,course-v1:LouvainX+Louv3x+1T2017
21241,course-v1:TsinghuaX+00510888X+2015_T2
21242,course-v1:TsinghuaX+60240013X+2015_T2_Demo
21243,course-v1:XJTU+BIOL3028+2014_T2
21244,course-v1:swust_TsinghuaX+00034237+2016_T1
21245,TsinghuaX/40670453X/2015_T1
21246,course-v1:HarvardX+SPU30x+2T2017
21247,course-v1:UCSanDiegoX+CSE165x+2T2017
21248,course-v1:guangxi_TsinghuaX+00310222X+2016_T2
21249,course-v1:ustcX+USTC001+2017_T1
21250,course-v1:MITx+HST.936x+1T2017
21251,course-v1:TNUA+AO35005+2017_T2
21252,course-v1:TsinghuaX+80000901X+2015_T2
21253,course-v1:Microsoft+CLD223x+1T2017
21254,course-v1:TsinghuaX+00740113_2X+sp
21255,course-v1:TsinghuaX+THUSEM007+sp
21256,TsinghuaX/40260173X/2015_T2
21257,course-v1:Qinghua+123456+2017_T1
21258,course-v1:TsinghuaX+00690092X_2015_T2+2015_T2
21259,course-v1:TsinghuaX+30700313_2014X+2014_T2
21260,course-v1:dongguan+gaozhong43+20161223
21261,course-v1:xtkfq+00011142+2015_T2
21262,course-v1:ChongqingUniversity+EUS10021+2017-T1
21263,course-v1:HarvardX+CHEM160+1T2017
21264,course-v1:TsinghuaX+00690092X+2017_T1
21265,course-v1:liaoningX+LNB20160000001+02
21266,course-v1:365dx+148+2016_T1
21267,course-v1:DartmouthX+DART.MUS.02X+2T2017
21268,course-v1:MichiganX+LeadEd501x+1T2017
21269,course-v1:TsinghuaX+00690092X+2017_T2
21270,course-v1:TsinghuaX-Chuange+00510888X+2015_T2
21271,course-v1:dongguan+zhiye067+20161223
21272,course-v1:HBCM+TSINGHUA102+2015_T2
21273,course-v1:TsinghuaX+10421075X+2016_2017
21274,course-v1:TsinghuaX+AP000004X+2016_T1
21275,course-v1:WestonHS+PFLC1x+2T2017
21276,course-v1:zhongrongxin+fk002+2016_7
21277,TSINGHUA/10430484X/2014_T2
21278,course-v1:ACCA+FFA-F3.x+1T2017
21279,course-v1:HubeiUniversityofEconomics+ZJ1001+2015-T1
21280,course-v1:RiceX+BIOC372_1x+2017_T1
21281,course-v1:TsinghuaX+30700313X_p2+sp
21282,course-v1:UC3Mx+HGA.2.2x+2T2017
21283,course-v1:Wharton+StrategyX+3T2016
21284,course-v1:sanxiauX+80000901+2016_T1
21285,course-v1:CQU+CQUCHEM10000+2016-T1
21286,course-v1:TsinghuaX+00690242_1X_2014+2014_T2_2
21287,course-v1:TsinghuaX+cppsu_60250101X+2017_T2
21288,course-v1:skillchina_TsinghuaX+60250131X+2016_T1
21289,course-v1:BIT+PHY1701702+2015_T1
21290,course-v1:hnit_USTC001+USTC001+2016_T2
21291,course-v1:BIT+00740043_2X+2015_T2
21292,course-v1:RiceX+RELI157x+2016T2
21293,course-v1:TsinghuaX+00740043_2X+2016_T1
21294,course-v1:TsinghuaX+jlmu_JRFX01+2016_T2
21295,course-v1:guangxi_TsinghuaX+30130274X+2016_T2
21296,course-v1:365dx+160+2016_T1
21297,course-v1:CQUMOOC+cquspoc-teacher+2017_T1
21298,course-v1:TsinghuaX+40260173X+2016_2017
21299,course-v1:shanghaimooc+test0801+2015
21300,TsinghuaX/THU00001X/_
21301,course-v1:Microsoft+DAT204x+5T2016
21302,course-v1:TsinghuaUniversity+TS111+201506
21303,course-v1:fxzxyw+yw2016+201601
21304,course-v1:CQU+CQUMGMT31701+2016-TI
21305,course-v1:HBCM+gx01640603_103138_+2015_T2
21306,course-v1:NBUX+2016001+sp
21307,course-v1:TsinghuaX+10421065X+2016_2017
21308,TsinghuaX/30320174X/2015_T2
21309,course-v1:RWTHx+MTI006x+1T2018
21310,course-v1:TsinghuaX+20430064X+2016_T1
21311,ustcX/LB05203a/2014_T2
21312,TsinghuaX/20250064_2015X/2015_T1
21313,course-v1:Microsoft+DEV256x+2T2017
21314,course-v1:Tsinghua+CJJ001+2015_T2
21315,course-v1:TsinghuaX+AP000002X+2016_T0
21316,course-v1:dongguan+gaozhong58+20161223
21317,UC_BerkeleyX/ColWri2_3x/2014_T2
21318,course-v1:Tsinghua+CS20160413+2018
21319,course-v1:TsinghuaX+20120143X_2015_T2+2015_T2
21320,course-v1:TsinghuaX-wut+00740043X+2015_T2
21321,course-v1:Baofeng+ceshilalala+2020_T8
21322,course-v1:TsinghuaX+10610183_2X+2016_T2
21323,course-v1:cejlu+090201+2014_T1
21324,QHU/CS103/2015_T1
21325,course-v1:CAU+08112500x+sp
21326,course-v1:IIMBx+IM110x+3T2016
21327,course-v1:TsinghuaX+30260112X+sp
21328,course-v1:VPC+00690242X_2015_2+2016_T1
21329,course-v1:ycitX+80511503X+2016_T1
21330,course-v1:CPVS+CPVS-homework_donghua+20170712
21331,course-v1:TsinghuaX+00720091X_2015+2015_T2
21332,course-v1:TsinghuaX+61030031X+sp
21333,course-v1:yunnan_ustcX+LB05203a+2016_T2
21334,course-v1:NBCC+CIE2016003+2017_T1
21335,course-v1:TsinghuaX+00612642X+2016_T1
21336,course-v1:XUETANGX+CCC111+sp
21337,course-v1:CIE+THU00021X+2015_T2
21338,course-v1:HKUSTx+EBA102x+2T2017
21339,course-v1:TsinghuaX+80000271X+2017_T2
21340,course-v1:gxlztc_NCTU+nctucmszb+2016_T2
21341,course-v1:uestcedu_TsinghuaX+90640012X+2016_T2
21342,course-v1:CIE+CIE2017004+2017_T2
21343,course-v1:MITx+6.00.2x_6+3T2016
21344,course-v1:THU+thudj_2+2016_T2
21345,course-v1:TsinghuaX+30150303X+sp
21346,course-v1:tjzd_CIE+JD2016+2016_T2
21347,SDSZ/30700313x/2015_T1
21348,course-v1:LouvainX+Louv16x+1T2017
21349,course-v1:TsinghuaX+00460032X+2017_T1
21350,course-v1:TsinghuaX+40160092X+2017_T2
21351,course-v1:UTArlingtonX+LINK.BW.1x+3T2017
21352,course-v1:swust+20120143X+2015_T2
21353,course-v1:CPVS+CPVS_JSJYYJC005+2017_T2
21354,course-v1:HIT+13GH16000700+2017_T2
21355,course-v1:NTHU+MOOC_01_004+sp
21356,course-v1:TsinghuaX+80000901X_1+2017_T1
21357,course-v1:tyust_TsinghuaX+30700313X+2016_T1
21358,UQx/Think101x/_
21359,course-v1:DelftX+TUDF-FE01x+3T2017
21360,course-v1:bdschool+08110140+2015_T2
21361,course-v1:CIE+JD_2017+2017_T2
21362,course-v1:SDJTU+240149+2016_T1
21363,course-v1:TsinghuaX+10421102X+2016_T1
21364,course-v1:TsinghuaX+huds_02070251X+2017_T1
21365,course-v1:zhongrongxin+fx014+2016_7
21366,course-v1:365dx+037+2017_T1
21367,course-v1:MITx+Bootcamp3+2T2017
21368,course-v1:SDJTU+070348+2016-2017T2
21369,course-v1:TsinghuaX+10800032X+2016_T1
21370,course-v1:HIT+13SC20301820+2016_T2
21371,course-v1:TsinghuaX+30350161X_2015_T2+2015_T2
21372,course-v1:ZUEL+B0680090+2017_T1
21373,course-v1:BIT+CS169_1x_1+2015_T2
21374,course-v1:HBCM+40670453X+2015_T2
21375,course-v1:MITx+8.422.3x+1T2017
21376,course-v1:TsinghuaX+THUSEM004+sp
21377,course-v1:ZK+02139+J
21378,course-v1:CPVS+CPVS_homework-guidaojianxiu+20170118
21379,course-v1:TsinghuaX+10610193X_06+2017_T1
21380,course-v1:NCUX+T5700Z0001X+sp
21381,course-v1:UAMx+Equidad801x+1T2017
21382,course-v1:guangxi_CIE+CIE2016001+2016_T2
21383,course-v1:MITx+14.73x+2T2017
21384,course-v1:TsinghuaX+20440333X+2016_T1
21385,course-v1:UC_BerkeleyX+CS_184_1x+2015_T2
21386,course-v1:ieuX+MOOC007+2015_T2
21387,course-v1:xuetangx+credittest4+2017_T1
21388,course-v1:BUx+QD505x+2T2017
21389,course-v1:TsinghuaX+20250064X+2017_T1
21390,course-v1:UQx+TROPIC101x+2015_T2
21391,TsinghuaX/10421084_2X_2015WV/2015_winter_vacation
21392,course-v1:HKUSTx+EBA101x+3T2016
21393,course-v1:NortheasternUniversity+IE101+2015_T1
21394,course-v1:TsinghuaX+10430484+2017_T1
