from_course_id,to_course_id,_base_name
course-v1:TsinghuaX+jlmu_JRFX01+2016_T2,course-v1:TsinghuaX+JRFX01+2017_T2,財務分析與估值
course-v1:guangxi_TsinghuaX+30130274X+2016_T2,course-v1:TsinghuaX+30130274X+2017_T1,光學工程基礎
course-v1:365dx+160+2016_T1,course-v1:edX+BlendedX+2016_2017,混合式學習
course-v1:shanghaimooc+test0801+2015,course-v1:LouvainX+Louv17.2x+1T2018,error
TsinghuaX/THU00001X/_,course-v1:TsinghuaX+THU00001X+2017_T2,決勝移動互聯網：創業者的商業模式課
course-v1:Microsoft+DAT204x+5T2016,course-v1:Microsoft+DAT204x+2T2017,introduction to r for data science
course-v1:CQU+CQUMGMT31701+2016-TI,course-v1:CQUMOOC+0003-EmbeddedController+2017_T1,電子商務
course-v1:HBCM+gx01640603_103138_+2015_T2,course-v1:JLU+gx01640603_103138_1+2017_T2,人文視野中的生態學
TsinghuaX/30320174X/2015_T2,course-v1:TsinghuaX+30320174X+2016_2017,核輻射物理及探測學
course-v1:TsinghuaX+20430064X+2016_T1,course-v1:TsinghuaX+20430064_2X+2016_2017,量子力學
ustcX/LB05203a/2014_T2,course-v1:ustcX+LB05203_a+2017_T2,文獻管理與信息分析
TsinghuaX/20250064_2015X/2015_T1,course-v1:TsinghuaX+20250064X+2017_T1,模擬電子技術基礎
course-v1:Tsinghua+CJJ001+2015_T2,course-v1:TsinghuaX+00740043_1x+2017_T2,c++語言程序設計基礎
course-v1:TsinghuaX+AP000002X+2016_T0,course-v1:uestcedu_TsinghuaX+AP000002X+2016_T2,大學物理 -力學
UC_BerkeleyX/ColWri2_3x/2014_T2,course-v1:UC_BerkeleyX+ColWri2_3x_2015_T1+2017_T1,英語寫作指導ⅲ
course-v1:TsinghuaX+20120143X_2015_T2+2015_T2,course-v1:TsinghuaX+20120143X+2017_T2,工程製圖
course-v1:TsinghuaX-wut+00740043X+2015_T2,course-v1:TsinghuaX+00740043_1x+2017_T2,c++語言程序設計基礎
course-v1:Baofeng+ceshilalala+2020_T8,course-v1:TsinghuaX+10610183_2X+2017_T2,思想道德修養與法律基礎
course-v1:TsinghuaX+10610183_2X+2016_T2,course-v1:TsinghuaX+10610183_2X+2017_T2,思想道德修養與法律基礎
QHU/CS103/2015_T1,course-v1:TsinghuaX+10430494X_2015_2+2017_T2,大學物理2
course-v1:CAU+08112500x+sp,course-v1:CAU+guangxi08112500x+2017_T1,大學計算機教程
course-v1:TsinghuaX+30260112X+sp,course-v1:TsinghuaX+30260112X+2016_2017,微納加工技術
course-v1:ycitX+80511503X+2016_T1,course-v1:TsinghuaX+80511503X+2017_T2,營銷：人人都需要的一門課
course-v1:TsinghuaX+00720091X_2015+2015_T2,course-v1:TsinghuaX+00720091X+2017_T2,足球運動與科學
course-v1:TsinghuaX+61030031X+sp,course-v1:TsinghuaX+61030031X+2017_T2,教育學導引
course-v1:yunnan_ustcX+LB05203a+2016_T2,course-v1:ustcX+LB05203_a+2017_T2,文獻管理與信息分析
course-v1:NBCC+CIE2016003+2017_T1,course-v1:hebei_CIE+CIE2016003+2017_T1,創業者心理學：積極心態的力量
course-v1:TsinghuaX+00612642X+2016_T1,course-v1:TsinghuaX+00612642X+2017_T2,《資治通鑑》導讀
course-v1:uestcedu_TsinghuaX+90640012X+2016_T2,course-v1:TsinghuaX+90640012X+2017_T2,生活英語讀寫
course-v1:MITx+6.00.2x_6+3T2016,course-v1:MITx+6.00.2x_7+1T2017,introduction to computational thinking and data science
SDSZ/30700313x/2015_T1,course-v1:TsinghuaX+30700313X+2017_T2,心理學概論
course-v1:TsinghuaX+00460032X+2017_T1,course-v1:TsinghuaX+00460032X+2017_T2,應對氣候變化的中國視角
course-v1:swust+20120143X+2015_T2,course-v1:TsinghuaX+20120143X+2017_T2,工程製圖
course-v1:CPVS+CPVS_JSJYYJC005+2017_T2,course-v1:studio-bzvtc+CS101+2017_T1,計算機應用基礎
course-v1:TsinghuaX+80000901X_1+2017_T1,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
course-v1:tyust_TsinghuaX+30700313X+2016_T1,course-v1:TsinghuaX+30700313X+2017_T2,心理學概論
UQx/Think101x/_,course-v1:UQx+Think101x+2017_T2,日常思考的科學
course-v1:bdschool+08110140+2015_T2,course-v1:CAU+guangxi08110140_1x+2017_T1,c程序設計案例教程
course-v1:TsinghuaX+10421102X+2016_T1,course-v1:SDUx+00931800X+2017_T2,線性代數
course-v1:TsinghuaX+huds_02070251X+2017_T1,course-v1:TsinghuaX+02070251X+2017_T2,職業探索與選擇
course-v1:365dx+037+2017_T1,course-v1:TsinghuaX+30806872X+2017_T2,生活、藝術與時尚：中國服飾七千年
course-v1:TsinghuaX+10800032X+2016_T1,course-v1:TsinghuaX+10800032X+2017_T2,外國工藝美術史
course-v1:HIT+13SC20301820+2016_T2,course-v1:HIT+13SC20301820+2017_T2,會計信息系統
course-v1:TsinghuaX+30350161X_2015_T2+2015_T2,course-v1:TsinghuaX+30350161X+2016_2017,材料學概論
course-v1:ZUEL+B0680090+2017_T1,course-v1:ZUEL+B0680090+2017_T2,經濟地理與企業興衰
course-v1:BIT+CS169_1x_1+2015_T2,course-v1:BerkeleyX+CS169_1x+2017_T1,雲計算與軟件工程 · 第 i 部分
course-v1:HBCM+40670453X+2015_T2,course-v1:TsinghuaX+40670453X+2017_T2,新聞攝影
course-v1:TsinghuaX+THUSEM004+sp,course-v1:dongguan+zhiye064+20161223,市場環境下的企業經營
course-v1:TsinghuaX+10610193X_06+2017_T1,course-v1:TsinghuaX+10610193X+2017_T2,中國近現代史綱要
course-v1:TsinghuaX+20440333X+2016_T1,course-v1:TsinghuaX+20440333X+2016_2017,有機化學
course-v1:UC_BerkeleyX+CS_184_1x+2015_T2,course-v1:GKDJXJY+JSJ001+2015_T2,計算機圖形學導論
course-v1:ieuX+MOOC007+2015_T2,course-v1:TsinghuaX+70250023X+2016_2017,線性系統理論
course-v1:xuetangx+credittest4+2017_T1,course-v1:TsinghuaX+40670453X+2017_T2,新聞攝影
course-v1:UQx+TROPIC101x+2015_T2,course-v1:UQx+TROPIC101x+sp,熱帶海岸線生態系統
TsinghuaX/10421084_2X_2015WV/2015_winter_vacation,course-v1:TsinghuaX+guangxi10421084X+2017_T1,微積分b
course-v1:HKUSTx+EBA101x+3T2016,course-v1:HKUSTx+EBA101x+2T2017,english for doing business in asia – speaking
course-v1:TsinghuaX+10430484+2017_T1,course-v1:TsinghuaX+10430484X_2015_2+2017_T2,大學物理1
course-v1:Microsoft+DAT212x+3T2016,course-v1:Microsoft+DAT212x+2T2017,interpreting and communicating data insights in business
course-v1:TsinghuaX+80000901X+2016_TS2,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
course-v1:guangxi_TsinghuaX+00510133X+2016_T2,course-v1:TsinghuaX+00510133X+2017_T2,會計學原理
course-v1:zjgsu10353+10800032X+2015_T2_ZG,course-v1:TsinghuaX+10800032X+2017_T2,外國工藝美術史
course-v1:TsinghuaX+30140393X+2016_T1,course-v1:TsinghuaX+30140393X+2016_2017,燃燒理論
TsinghuaX/00720091_2014s_X/_,course-v1:TsinghuaX+00720091X+2017_T2,足球運動與科學
course-v1:TsinghuaX+20430064X+2016_2017,course-v1:TsinghuaX+20430064_2X+2016_2017,量子力學
course-v1:TsinghuaX+cau10610224X_09+2017_T1,course-v1:TsinghuaX+10610224X+2017_T2,毛澤東思想和中國特色社會主義理論體系概論
course-v1:Wharton+SellingIdeas101x+1T2017,course-v1:Wharton+SellingIdeas101x+2T2017,selling ideas: how to influence others and get your message to catch on
course-v1:sdjtxy+040302P+5,course-v1:TsinghuaX+70150023X+2016_2017,汽車理論
course-v1:TsinghuaX+san10430484+2017_T1,course-v1:TsinghuaX+10430484X_2015_2+2017_T2,大學物理1
course-v1:BUPT+3412113011+2017_T1,course-v1:BUPT+3412113011+2017_T2,高等數學習題課
course-v1:SCUT+CS101+2016_T1,course-v1:SCUT+CS101+2016_T2,大學計算機基礎 _2016秋
course-v1:guangxi_TsinghuaX+10610183_2X+2016_T2,course-v1:TsinghuaX+10610183_2X+2017_T2,思想道德修養與法律基礎
course-v1:CQUMOOC+IPG01002+2017_T2,course-v1:CQU+IPG01002+2017_T2,數學實驗
course-v1:JNUX+jnu01023008X+sp,course-v1:JNUX+jnu01023008X+2017_T2,英美概況
course-v1:TsinghuaX+20220214X1+2017_T1,course-v1:TsinghuaX+20220214X+2017_T2,電路原理
Stanford/WomensHealth_2015_T1/2015_T1,course-v1:Stanford+GlobeHealth+2016_T1,婦女健康和權益
course-v1:NTHU+MOOC_02_002_tv+2015_T1,course-v1:NTHU+MOOC_02_002+2017_T1,大腦感知與行動：系統神經科學
course-v1:guangxi_TsinghuaX+00740123X+2016_T2,course-v1:TsinghuaX+00740123X+2017_T2,java程序設計
course-v1:yunnan_BJUT+2140074001x+2016_T2,course-v1:BJUT+2140074001x+2016_2017,高級數據庫系統
TSINGHUA/10430484_2015X/2015_T1,course-v1:TsinghuaX+10430484X_2015_2+2017_T2,大學物理1
course-v1:NBCC+20171505X+_,course-v1:xuetangX+dbcj_20161215X+2017_T1,如何玩轉學堂雲平臺
course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,course-v1:TsinghuaX+00740043_1x+2017_T2,c++語言程序設計基礎
course-v1:TsinghuaX-shfxzx+10610193X+2015_T2_,course-v1:TsinghuaX+10610193X+2017_T2,中國近現代史綱要
TsinghuaX/20250064X/_,course-v1:TsinghuaX+20250064X+2017_T1,模擬電子技術基礎
course-v1:TsinghuaX+MOOC102+2017_T1,course-v1:rcoe+guangxiMOOC102+2017_T1,e時代的教與學——mooc引發的混合式教學
USTC/30700313X/2014_T2,course-v1:TsinghuaX+30700313X+2017_T2,心理學概論
course-v1:yzu-TsinghuaX+00740043X+2015_T2,course-v1:TsinghuaX+00740043_1x+2017_T2,c++語言程序設計基礎
course-v1:365dx+139+2016_T1,course-v1:TsinghuaX+10620204X+2017_T2,馬克思主義基本原理
course-v1:TsinghuaX+10610224X+2015__T2,course-v1:TsinghuaX+10610224X+2017_T2,毛澤東思想和中國特色社會主義理論體系概論
course-v1:UST+lzu_UST001+2017_T1,course-v1:UST+yunnanUST001+2017_T1,網絡技術與應用
course-v1:hnit_TsinghuaX+THU00001X+2016_T2,course-v1:TsinghuaX+THU00001X+2017_T2,決勝移動互聯網：創業者的商業模式課
course-v1:TsinghuaX+10610224X+2015__T2_,course-v1:TsinghuaX+10610224X+2017_T2,毛澤東思想和中國特色社會主義理論體系概論
course-v1:HIT+13SC20301820+2016_2017,course-v1:HIT+13SC20301820+2017_T2,會計信息系統
course-v1:TsinghuaX+huds_30240184_1X+2017_T1,course-v1:TsinghuaX+huds_30240184_2X+2017_T1,數據結構
course-v1:HIT+2016Spoc01+2016_03,course-v1:HIT+13SC20301820+2017_T2,會計信息系統
course-v1:MITx+24.00x+2T2016,course-v1:MITx+24.00x+2T2017,"introduction to philosophy: god, knowledge and consciousness"
course-v1:TsinghuaX_sziit+20220053X+2016_T2,course-v1:TsinghuaX+20220053X+2016_2017,電工技術
course-v1:hnit_TsinghuaX+00680082X+2016_T2,course-v1:TsinghuaX+00680082_1X+2017_T2,審美的歷程
course-v1:xuetangx+cwfxyjc+2017_T2,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:TsinghuaX+40260173_X+sp,course-v1:TsinghuaX+40260173X+2016_2017,數字集成電路分析與設計
course-v1:TsinghuaX-shfxzx+10421145X+2015_T2,course-v1:TsinghuaX+10421145X+2016_2017,微積分-1
course-v1:BIT+10800032_2015X+2015_T2,course-v1:TsinghuaX+10800032X+2017_T2,外國工藝美術史
course-v1:HUBU+2017022701X+sp,course-v1:JNUX+jnu01023008X+2017_T2,英美概況
course-v1:TsinghuaX+10421094X+_1_,course-v1:SDUx+00931800X+2017_T2,線性代數
course-v1:sctu+00034237+2015_T2,course-v1:SEU+00034237+2017_T2,中醫養生方法學
course-v1:Microsoft+DAT202.3x+5T2016,course-v1:Microsoft+DAT202.3x+1T2017,implementing predictive solutions with spark in azure hdinsight
course-v1:BIT+gx01640603_103138_+2015_T2,course-v1:JLU+gx01640603_103138_1+2017_T2,人文視野中的生態學
course-v1:dongguan+zhiye075+20161223,course-v1:TsinghuaX+00510888X+2017_T2,創業啓程
course-v1:ynu_TsinghuaX+10620204X+2017_T1,course-v1:TsinghuaX+10620204X+2017_T2,馬克思主義基本原理
course-v1:BerkeleyX+CS169_1x+_2015_T2,course-v1:ieuX+MOOC005+2016_T2,雲計算與軟件工程——第一部分
course-v1:Tsinghua+WW001+2015_T2,course-v1:TsinghuaX+00690242X+2017_T2,文物精品與文化中國
course-v1:TsinghuaX+40600093Y+2017_T2,course-v1:TsinghuaX+40600093X+2017_T2,國際金融
course-v1:test+CS007+2015-12-30,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
TsinghuaX/10610193X/2015_T2,course-v1:TsinghuaX+10610193X+2017_T2,中國近現代史綱要
course-v1:TsinghuaX+30130274X+2016_T1,course-v1:TsinghuaX+30130274X+2017_T1,光學工程基礎
course-v1:gznu10663+30700313X+2015_T2,course-v1:TsinghuaX+30700313X+2017_T2,心理學概論
TsinghuaX/10430484X/_1_,course-v1:TsinghuaX+10430484X_2015_2+2017_T2,大學物理1
course-v1:gznu10663+80000901X+2015_T2,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
course-v1:yunnan_TsinghuaX+20220053X+2016_T2,course-v1:TsinghuaX+20220053X+2016_2017,電工技術
course-v1:BerkleeX+MB110x+1T2017,course-v1:BerkleeX+MB110x+1T2017_2,introduction to the music business
course-v1:TsinghuaX+AP000001X+2017-T0,course-v1:TsinghuaX+AP000001X+2017_ST,大學化學
course-v1:swust_TsinghuaX+30240184+2016_T1,course-v1:TsinghuaX+huds_30240184_2X+2017_T1,數據結構
course-v1:BIT+PHY17016+2015_T2,course-v1:BIT+PHY17016+sp,大學物理——振動、波動與光學
course-v1:ZWU+ZWJC001+2015_T2,course-v1:TsinghuaX+20250064X+2017_T1,模擬電子技術基礎
course-v1:GKDJXJY+DZX001+2015_T2,course-v1:TsinghuaX+40040152X+2016_2017,地質學與工程地質
course-v1:MITx+15_390x+_2015_T2,course-v1:MITx+15_390x_2017T1+2017_T2,創業101：你的客戶是誰？
course-v1:TsinghuaX+00691153X+2016_T1,course-v1:TsinghuaX+00691153X+2017_T2,不朽的藝術：走進大師與經典
TSINGHUA/10430494_2015X/2015_T1,course-v1:TsinghuaX+10430494X_2015_2+2017_T2,大學物理2
course-v1:HNU+HNU001_tv+2015_T1,course-v1:GIT+git2015-2+2016-3,現代禮儀
course-v1:TsinghuaX+10620204X+2016_T2,course-v1:TsinghuaX+10620204X+2017_T2,馬克思主義基本原理
course-v1:TsinghuaX+hebust_00510133X+2017_T1,course-v1:TsinghuaX+00510133X+2017_T2,會計學原理
course-v1:HIT+13GH16000700+2016_TS,course-v1:HIT+13GH16000700+2017_T2,溝通心理學
course-v1:TsinghuaX+20220053X+2015_T2_,course-v1:TsinghuaX+20220053X+2016_2017,電工技術
course-v1:scau+60250101X+2017_T1,course-v1:TsinghuaX+60250101X+2017_T2,英文科技論文寫作與學術報告
course-v1:TsinghuaX+10610224X+2016_T1,course-v1:TsinghuaX+10610224X+2017_T2,毛澤東思想和中國特色社會主義理論體系概論
course-v1:TsinghuaX-cug+30240243X+2015_T2,course-v1:TsinghuaX+10430484X_2015_2+2017_T2,大學物理1
course-v1:ASUx+TGM579x+1T2017,course-v1:ASUx+TGM579x+1T2018,communicating in a global context
course-v1:MITx+JPAL102x+1T2017,course-v1:MITx+JPAL102x+2T2017,designing and running randomized evaluations
course-v1:TsinghuaX+60250101X+2016_TS,course-v1:TsinghuaX+60250101X+2017_T2,英文科技論文寫作與學術報告
course-v1:UC_BerkeleyX+CS_184_1x+_,course-v1:GKDJXJY+JSJ001+2015_T2,計算機圖形學導論
course-v1:sicnu_JLU+gx01640603_103138_1+2016_T1,course-v1:JLU+gx01640603_103138_1+2017_T2,人文視野中的生態學
course-v1:HUBU+HU08002X+sp,course-v1:HUBU+HU08002X+2017_T2,運動與健康
course-v1:NTHU+WL01003+2017_T1,course-v1:NTHU+WL01003+2017_T2,聆聽臺灣的音樂
course-v1:TsinghuaX+10421075X_2015_2+2015_T2,course-v1:TsinghuaX+guangxi10421084X+2017_T1,微積分b
course-v1:gxun+00034237+2015_T2,course-v1:SEU+00034237+2017_T2,中醫養生方法學
TsinghuaX/80512073_2014_2X/2014_T2,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:Microsoft+CLD222x+3T2016,course-v1:Microsoft+CLD222x+3T2017,managing microsoft exchange online in office 365
course-v1:TsinghuaX+00740043X+2015__T2,course-v1:TsinghuaX+00740043_1x+2017_T2,c++語言程序設計基礎
course-v1:TsinghuaX-cug+30240243X+2015_T2_,course-v1:TsinghuaX+huds_30240243X+2017_T1,操作系統
course-v1:unit+youhaha001+2015_T2,course-v1:TsinghuaX+huds_30240184_2X+2017_T1,數據結構
TsinghuaX/80000901_2X/_,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
course-v1:UPMCx+ProgIOS1x+1T2017,course-v1:UPMCx+ProgIOS2x+2T2017,programmation ios
course-v1:yunnan_TsinghuaX+THU00001X+2016_T2,course-v1:TsinghuaX+THU00001X+2017_T2,決勝移動互聯網：創業者的商業模式課
course-v1:TsinghuaX+30806872X+sp,course-v1:TsinghuaX+30806872X+2017_T2,生活、藝術與時尚：中國服飾七千年
course-v1:UC_BerkeleyX+CS_184_1x+sp,course-v1:GKDJXJY+JSJ001+2015_T2,計算機圖形學導論
TsinghuaX/00740043X/2015_T1,course-v1:TsinghuaX+00740043_1x+2017_T2,c++語言程序設計基礎
course-v1:TsinghuaX+00510133X+2017_T1,course-v1:TsinghuaX+00510133X+2017_T2,會計學原理
course-v1:TsinghuaX+64100033X+2016_2017,course-v1:TsinghuaX+64100033X+2017_T2,大數據系統基礎
course-v1:CIE+guangxiCIE2016001+2017_T1,course-v1:CIE+CIE2017007+2017_T2,創業人力資源管理：如何招聘合適人才
course-v1:TsinghuaX+10610224X+2015_T1,course-v1:TsinghuaX+10610224X+2017_T2,毛澤東思想和中國特色社會主義理論體系概論
course-v1:testvpc+Peking001x+2016_01,course-v1:PekingX+Peking001x+2017_TS,慕課問道
TsinghuaX/30260112X/2015_T2,course-v1:TsinghuaX+30260112X+2016_2017,微納加工技術
course-v1:TsinghuaX+20250064_2015X+2015_T2,course-v1:TsinghuaX+20250064X+2017_T1,模擬電子技術基礎
TsinghuaX/10421145_2015X/2015_T1,course-v1:TsinghuaX+10421145X+2016_2017,微積分-1
course-v1:TsinghuaX+80515522X+2016_T2,course-v1:TsinghuaX+80515522X+2017_T2,中國房地產發展之路
course-v1:dongguan+zhiye055+20161223,course-v1:TsinghuaX+huds_00740043_2X+2017_T1,c++語言程序設計進階
TsinghuaX/80000901_1X/_,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
course-v1:SDJTU+TZJS+2017_T1,course-v1:ShanDongJiaoTongUniversity+090431+2017_T2,證券投資技術分析
course-v1:Swjtu+1251003103+2016-T1,course-v1:dongguan+zhongshen018+20161223,管理經濟學
course-v1:TsinghuaX+AP000008X+2017_Winter,course-v1:TsinghuaX+AP201601X+2016-T2,大學物理 -電磁學
course-v1:dongguan+zhiye038+20161223,course-v1:TsinghuaX+30260032X_+sp,mems與微系統
course-v1:xtkfq+80512073_2015X+2015_T2,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:TsinghuaX+34000888X+2016_TS,course-v1:TsinghuaX+34000888X+2017_T2,走進醫學
course-v1:gznu10663+SCU00011142+2015_T2,course-v1:SCU+00011142+2017_T2,古典文學的城市書寫
course-v1:TsinghuaX+00310222X+2016_TS,course-v1:TsinghuaX+00310222X+2017_T2,創客培養：趣味力學實驗與製作
course-v1:newcloud+test3+2017_T1,course-v1:TsinghuaX+00040132X+2017_T2,寶玉石鑑賞
course-v1:TsinghuaX+00630342+2016_T2,course-v1:TsinghuaX+00690342X+2017_T2,西方哲學精神探源
course-v1:UAMx+QuiOrg2x+1T2017,course-v1:UAMx+QuiOrg2x+2T2017,la química orgánica - un mundo a tu alcance
course-v1:ynu_UST+UST001_2+2016_T2,course-v1:UST+yunnanUST001+2017_T1,網絡技術與應用
TsinghuaSEM/80512073/2014-2015学年秋季学期,course-v1:TsinghuaX+80512073X+2015_T2,財務報表分析
course-v1:TsinghuaX+20220053X+2016_T1,course-v1:TsinghuaX+20220053X+2016_2017,電工技術
TsinghuaX/80512073_2015X/2015_T1,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:TestVpc+10610193X+2015_T2,course-v1:TsinghuaX+10610193X+2017_T2,中國近現代史綱要
course-v1:TsinghuaX+guangxi10620204X+2017_T1,course-v1:TsinghuaX+10620204X+2017_T2,馬克思主義基本原理
course-v1:pec+05251132+2016_T2,course-v1:pec+20220214X+2017_T12,攀枝花學院_電路原理
course-v1:yunnan_TsinghuaX+00670122X+2016_T2,course-v1:TsinghuaX+yunnan00670122X+2017_T1,現代生活美學
course-v1:xuetangX+20170301X+2017_T1,course-v1:xuetangX+dbcj_20161215X+2017_T1,如何玩轉學堂雲平臺
course-v1:TsinghuaX+00690242X+2016_TS,course-v1:TsinghuaX+00690242X+2017_T2,文物精品與文化中國
course-v1:hnit_TsinghuaX+34100325X+2017_T1,course-v1:TsinghuaX+huds_34100325X+2017_T1,軟件工程
course-v1:MITx+Launch.x_3+1T2017,course-v1:MITx+Launch.x+2T2017,becoming an entrepreneur
course-v1:TsinghuaX+20120143X+2016_2017,course-v1:TsinghuaX+20120143X+2017_T2,工程製圖
course-v1:edX+BlendedX+_2015__T2,course-v1:edX+BlendedX+2016_2017,混合式學習
course-v1:SHZU+JZoo2+2015_T2,course-v1:TsinghuaX+huds_60250131X+2017_T1,大數據科學與應用系列講座
course-v1:TsinghuaX+00740043X+2015_T2_,course-v1:TsinghuaX+00740043_1x+2017_T2,c++語言程序設計基礎
course-v1:gxun+00690242_2015X+2015_T2,course-v1:TsinghuaX+00690242X+2017_T2,文物精品與文化中國
course-v1:ASUx+ASM246+2171A,course-v1:ASUx+ASM246+2174C,human origins
course-v1:TsinghuaX+00740123X+2016_T2,course-v1:TsinghuaX+00740123X+2017_T2,java程序設計
course-v1:365dx+049+2017_T1,course-v1:HIT+13SC20301820+2017_T2,會計信息系統
course-v1:JaverianaX+HacPac.1602x.09+3T2016,course-v1:JaverianaX+HacPac.1602x.09+1T2017,hacer las paces en colombia
course-v1:TsinghuaX+00740043X+2016_2017,course-v1:TsinghuaX+00740043_1x+2017_T2,c++語言程序設計基礎
course-v1:UST+9000603153+2016_T2,course-v1:UST+9000603153+2017_T2,運籌學
course-v1:cqu_TsinghuaX+20250103X+2016_T1,course-v1:TsinghuaX+san20250103+2017_T1,數字電子技術基礎
course-v1:CAU+08110140+_2015_T2,course-v1:CAU+guangxi08110140_1x+2017_T1,c程序設計案例教程
course-v1:TsinghuaX+02090091X+2017_T1,course-v1:TsinghuaX+02090091X+2017_T2,高技術與現代局部戰爭
course-v1:UC_BerkeleyX+CS_184_1x+2015__T2,course-v1:GKDJXJY+JSJ001+2015_T2,計算機圖形學導論
course-v1:hebei_TsinghuaX+30640014X+2016_T1,course-v1:TsinghuaX+30640014X+2017_T2,生活英語聽說
course-v1:TsinghuaX+10450034_1X+2016T2,course-v1:TsinghuaX+10450034_1X+2016-T2,普通生物學-細胞和分子
TsinghuaX/00690242_WV_2015/2015_winter_vacation,course-v1:TsinghuaX+00690242X+2017_T2,文物精品與文化中國
course-v1:TsinghuaX+00040132X+2016_TS,course-v1:TsinghuaX+00040132X+2017_T2,寶玉石鑑賞
course-v1:ynu_UST+UST001+2016_T1,course-v1:UST+yunnanUST001+2017_T1,網絡技術與應用
